2.255140519e-17,45.0,0.0
-1.42570456e-15,45.0,1.0000000000001
-2.87396052e-15,45.0,2.0000000000001
-4.32221648e-15,45.0,3.0000000000001
-5.77047245e-15,45.0,4.0000000000001
-7.21872841e-15,45.0,5.0000000000001
-8.66698437e-15,45.0,6.0000000000001
-1.01152403e-14,45.0,7.0000000000001
-1.15634963e-14,45.0,8.0
-1.30117523e-14,45.0,9.0
-1.44600082e-14,45.0,10.0
-1.59082642e-14,45.0,11.0
-1.73565202e-14,45.0,12.0
-1.88047761e-14,45.0,13.0
-2.02530321e-14,45.0,14.0
0.0,32.0,0.0
6.706092202e-15,32.0,1.0
3.569907201e-15,32.0,2.0
4.337221994e-16,32.0,3.0
-2.7024628e-15,32.0,4.0
-5.8386478e-15,32.0,5.0
-8.9748328e-15,32.0,6.0
-1.21110178e-14,32.0,7.0
-1.52472028e-14,32.0,8.0
-1.83833878e-14,32.0,9.0
-2.15195728e-14,32.0,10.0
-2.46557578e-14,32.0,11.0
-2.77919428e-14,32.0,12.0
-3.09281278e-14,32.0,13.0
-3.40643128e-14,32.0,14.0
0.0,19.0,0.0
2.460649965e-15,19.0,1.0
-9.40875176e-16,19.0,2.0
-4.34240032e-15,19.0,3.0
-7.74392546e-15,19.0,4.0
-1.11454506e-14,19.0,5.0
-1.45469757e-14,19.0,6.0
-1.79485009e-14,19.0,7.0
-2.1350026e-14,19.0,8.0
-2.47515512e-14,19.0,9.0
-2.81530763e-14,19.0,10.0
-3.15546014e-14,19.0,11.0
-3.49561266e-14,19.0,12.0
-3.83576517e-14,19.0,13.0
-4.17591769e-14,19.0,14.0
35.0,7.0,0.0
35.0,7.0,1.0
35.0,7.0,2.0
35.0,7.0,3.0
35.0,7.0,4.0
35.0,7.0,5.0
35.0,7.0,6.0
35.0,7.0,7.0
35.0,7.0,8.0
35.0,7.0,9.0
35.0,7.0,10.0
35.0,7.0,11.0
35.0,7.0,12.0
35.0,7.0,13.0
35.0,7.0,14.0
0.0,42.0,0.0
9.971817e-15,42.0,1.0000000000001
7.039739798e-15,42.0,2.0000000000001
4.107662597e-15,42.0,3.0000000000001
1.175585395e-15,42.0,4.0000000000001
-1.75649181e-15,42.0,5.0000000000001
-4.68856901e-15,42.0,6.0000000000001
-7.62064621e-15,42.0,7.0000000000001
-1.05527234e-14,42.0,8.0000000000001
-1.34848006e-14,42.0,9.0000000000001
-1.64168778e-14,42.0,10.0
-1.9348955e-14,42.0,11.0
-2.22810322e-14,42.0,12.0
-2.52131094e-14,42.0,13.0
-2.81451866e-14,42.0,14.0
35.0,15.0,0.0
35.0,15.0,1.0
35.0,15.0,2.0
35.0,15.0,3.0
35.0,15.0,4.0
35.0,15.0,5.0
35.0,15.0,6.0
35.0,15.0,7.0
35.0,15.0,8.0
35.0,15.0,9.0
35.0,15.0,10.0
35.0,15.0,11.0
35.0,15.0,12.0
35.0,15.0,13.0
35.0,15.0,14.0
0.0,43.0,0.0
0.0,44.0,0.0
1.029838948e-14,43.0,1.0000000000001
1.062496196e-14,44.0,1.0000000000001
7.386723058e-15,43.0,2.0000000000001
7.733706318e-15,44.0,2.0000000000001
4.475056637e-15,43.0,3.0000000000001
4.842450676e-15,44.0,3.0000000000001
1.563390215e-15,43.0,4.0000000000001
1.951195035e-15,44.0,4.0000000000001
-1.34827621e-15,43.0,5.0000000000001
-9.40060607e-16,44.0,5.0000000000001
-4.25994263e-15,43.0,6.0000000000001
-3.83131625e-15,44.0,6.0000000000001
-7.17160905e-15,43.0,7.0000000000001
-6.72257189e-15,44.0,7.0000000000001
-1.00832755e-14,43.0,8.0000000000001
-9.61382753e-15,44.0,8.0000000000001
-1.29949419e-14,43.0,9.0000000000001
-1.25050832e-14,44.0,9.0000000000001
-1.59066083e-14,43.0,10.0
-1.53963388e-14,44.0,10.0
-1.88182747e-14,43.0,11.0
-1.82875945e-14,44.0,11.0
-2.17299412e-14,43.0,12.0
-2.11788501e-14,44.0,12.0
-2.46416076e-14,43.0,13.0
-2.40701057e-14,44.0,13.0
-2.7553274e-14,43.0,14.0
-2.69613614e-14,44.0,14.0
39.0,15.0,0.0
39.0,15.0,1.0
39.0,15.0,2.0
39.0,15.0,3.0
39.0,15.0,4.0
39.0,15.0,5.0
39.0,15.0,6.0
39.0,15.0,7.0
39.0,15.0,8.0
39.0,15.0,9.0
39.0,15.0,10.0
39.0,15.0,11.0
39.0,15.0,12.0
39.0,15.0,13.0
39.0,15.0,14.0
0.0,23.0,0.0
3.766939884e-15,23.0,1.0
4.47057863e-16,23.0,2.0
-2.87282416e-15,23.0,3.0
-6.19270618e-15,23.0,4.0
-9.5125882e-15,23.0,5.0
-1.28324702e-14,23.0,6.0
-1.61523522e-14,23.0,7.0
-1.94722343e-14,23.0,8.0
-2.27921163e-14,23.0,9.0
-2.61119983e-14,23.0,10.0
-2.94318803e-14,23.0,11.0
-3.27517623e-14,23.0,12.0
-3.60716444e-14,23.0,13.0
-3.93915264e-14,23.0,14.0
40.0,15.0,0.0
40.0,15.0,1.0
40.0,15.0,2.0
40.0,15.0,3.0
40.0,15.0,4.0
40.0,15.0,5.0
40.0,15.0,6.0
40.0,15.0,7.0
40.0,15.0,8.0
40.0,15.0,9.0
40.0,15.0,10.0
40.0,15.0,11.0
40.0,15.0,12.0
40.0,15.0,13.0
40.0,15.0,14.0
16.0,15.0,0.0
16.0,15.0,1.0
16.0,15.0,2.0
16.0,15.0,3.0
16.0,15.0,4.0
16.0,15.0,5.0
16.0,15.0,6.0
16.0,15.0,7.0
16.0,15.0,8.0
16.0,15.0,9.0
16.0,15.0,10.0
16.0,15.0,11.0
16.0,15.0,12.0
16.0,15.0,13.0
16.0,15.0,14.0
0.0,6.0,0.0
-1.78479227e-15,6.0,1.0
-5.45165755e-15,5.9999999999999,2.0
-9.11852283e-15,5.9999999999999,3.0
-1.27853881e-14,5.9999999999999,4.0
-1.64522534e-14,5.9999999999999,5.0
-2.01191187e-14,5.9999999999999,6.0
-2.3785984e-14,5.9999999999999,7.0
-2.74528492e-14,5.9999999999999,8.0
-3.11197145e-14,5.9999999999999,9.0
-3.47865798e-14,5.9999999999999,10.0
-3.84534451e-14,5.9999999999999,11.0
-4.21203104e-14,5.9999999999999,12.0
-4.57871756e-14,5.9999999999999,13.0
-4.94540409e-14,5.9999999999999,14.0
13.0,38.0,0.0
13.0,38.0,1.0
13.0,38.0,2.0
13.0,38.0,3.0
13.0,38.0,4.0
13.0,38.0,5.0
13.0,38.0,6.0
13.0,38.0,7.0
13.0,38.0,8.0
13.0,38.0,9.0
13.0,38.0,10.0
13.0,38.0,11.0
13.0,38.0,12.0
13.0,38.0,13.0
13.0,38.0,14.0
13.0,30.0,0.0
13.0,30.0,1.0
13.0,30.0,2.0
13.0,30.0,3.0
13.0,30.0,4.0
13.0,30.0,5.0
13.0,30.0,6.0
13.0,30.0,7.0
13.0,30.0,8.0
13.0,30.0,9.0
13.0,30.0,10.0
13.0,30.0,11.0
13.0,30.0,12.0
13.0,30.0,13.0
13.0,30.0,14.0
45.0,4.0,0.0
45.0,4.0,1.0
45.0,4.0,2.0
45.0,4.0,3.0
45.0,4.0,4.0
45.0,4.0,5.0
45.0,4.0,6.0
45.0,4.0,7.0
45.0,4.0,8.0
45.0,4.0,9.0
45.0,4.0,10.0
45.0,4.0,11.0
45.0,4.0,12.0
45.0,4.0,13.0
45.0,4.0,14.0
45.0,11.0,0.0
45.0,11.0,1.0
45.0,11.0,2.0
45.0,11.0,3.0
45.0,11.0,4.0
45.0,11.0,5.0
45.0,11.0,6.0
45.0,11.0,7.0
45.0,11.0,8.0
45.0,11.0,9.0
45.0,11.0,10.0
45.0,11.0,11.0
45.0,11.0,12.0
45.0,11.0,13.0
45.0,11.0,14.0
1.0,5.9999999999999,0.0
1.0,5.9999999999999,1.0
1.0,5.9999999999999,2.0
1.0,5.9999999999999,3.0
1.0,5.9999999999999,4.0
1.0,5.9999999999999,5.0
1.0,5.9999999999999,6.0
1.0,5.9999999999999,7.0
1.0,5.9999999999999,8.0
1.0,5.9999999999999,9.0
1.0,5.9999999999999,10.0
1.0,5.9999999999999,11.0
1.0,5.9999999999999,12.0
1.0,5.9999999999999,13.0
0.9999999999999,5.9999999999999,14.0
15.0,43.0,0.0
15.0,43.0,1.0
15.0,43.0,2.0
15.0,43.0,3.0
15.0,43.0,4.0
15.0,43.0,5.0
15.0,43.0,6.0
15.0,43.0,7.0
15.0,43.0,8.0
15.0,43.0,9.0
15.0,43.0,10.0
15.0,43.0,11.0
15.0,43.0,12.0
15.0,43.0,13.0
15.0,43.0,14.0
9.0,29.0,0.0
9.0,29.0,1.0
8.9999999999999,29.0,2.0
8.9999999999999,29.0,3.0
8.9999999999999,29.0,4.0
8.9999999999999,29.0,5.0
8.9999999999999,29.0,6.0
8.9999999999999,29.0,7.0
8.9999999999999,29.0,8.0
8.9999999999999,29.0,9.0
8.9999999999999,29.0,10.0
8.9999999999999,29.0,11.0
8.9999999999999,29.0,12.0
8.9999999999999,29.0,13.0
8.9999999999999,29.0,14.0
44.0,11.0,0.0
44.0,11.0,1.0
44.0,11.0,2.0
44.0,11.0,3.0
