0.600000024,28.2000008,6.0
0.0,28.2000008,6.0
0.600000024,28.2000008,6.5
0.0,28.2000008,6.5
0.600000024,28.2000008,7.0
0.0,28.2000008,7.0
0.600000024,28.2000008,7.5
0.0,28.2000008,7.5
0.600000024,28.2000008,8.0
0.0,28.2000008,8.0
0.600000024,28.2000008,8.5
0.0,28.2000008,8.5
0.600000024,28.2000008,9.0
0.0,28.2000008,9.0
0.600000024,28.2000008,9.5
0.0,28.2000008,9.5
0.600000024,28.2000008,10.0
0.0,28.2000008,10.0
0.600000024,28.2000008,10.5
0.0,28.2000008,10.5
0.600000024,28.2000008,11.0
0.0,28.2000008,11.0
0.600000024,28.2000008,11.5
0.0,28.2000008,11.5
0.600000024,28.2000008,12.0
0.0,28.2000008,12.0
0.600000024,28.2000008,12.5
0.0,28.2000008,12.5
0.600000024,28.2000008,13.0
0.0,28.2000008,13.0
0.600000024,28.2000008,13.5
0.0,28.2000008,13.5
0.600000024,28.2000008,14.0
0.0,28.2000008,14.0
0.600000024,28.2000008,14.5
0.0,28.2000008,14.5
13.8000002,15.0,0.0
13.8000002,15.0,0.5
13.8000002,15.0,1.0
13.8000002,15.0,1.5
13.8000002,15.0,2.0
13.8000002,15.0,2.5
13.8000002,15.0,3.0
13.8000002,15.0,3.5
13.8000002,15.0,4.0
13.8000002,15.0,4.5
13.8000002,15.0,5.0
13.8000002,15.0,5.5
13.8000002,15.0,6.0
13.8000002,15.0,6.5
13.8000002,15.0,7.0
13.8000002,15.0,7.5
13.8000002,15.0,8.0
13.8000002,15.0,8.5
13.8000002,15.0,9.0
13.8000002,15.0,9.5
13.8000002,15.0,10.0
13.8000002,15.0,10.5
13.8000002,15.0,11.0
13.8000002,15.0,11.5
13.8000002,15.0,12.0
13.8000002,15.0,12.5
13.8000002,15.0,13.0
13.8000002,15.0,13.5
13.8000002,15.0,14.0
13.8000002,15.0,14.5
14.3999996,14.3999996,0.0
14.3999996,14.3999996,0.5
14.3999996,14.3999996,1.0
14.3999996,14.3999996,1.5
14.3999996,14.3999996,2.0
14.3999996,14.3999996,2.5
14.3999996,14.3999996,3.0
14.3999996,14.3999996,3.5
14.3999996,14.3999996,4.0
14.3999996,14.3999996,4.5
14.3999996,14.3999996,5.0
14.3999996,14.3999996,5.5
14.3999996,14.3999996,6.0
14.3999996,14.3999996,6.5
14.3999996,14.3999996,7.0
14.3999996,14.3999996,7.5
14.3999996,14.3999996,8.0
14.3999996,14.3999996,8.5
14.3999996,14.3999996,9.0
14.3999996,14.3999996,9.5
14.3999996,14.3999996,10.0
14.3999996,14.3999996,10.5
14.3999996,14.3999996,11.0
14.3999996,14.3999996,11.5
14.3999996,14.3999996,12.0
14.3999996,14.3999996,12.5
14.3999996,14.3999996,13.0
14.3999996,14.3999996,13.5
14.3999996,14.3999996,14.0
14.3999996,14.3999996,14.5
27.6000004,1.20000005,0.0
27.6000004,1.20000005,0.5
27.6000004,1.20000005,1.0
27.6000004,1.20000005,1.5
27.6000004,1.20000005,2.0
27.6000004,1.20000005,2.5
27.6000004,1.20000005,3.0
27.6000004,1.20000005,3.5
27.6000004,1.20000005,4.0
27.6000004,1.20000005,4.5
27.6000004,1.20000005,5.0
27.6000004,1.20000005,5.5
27.6000004,1.20000005,6.0
27.6000004,1.20000005,6.5
27.6000004,1.20000005,7.0
27.6000004,1.20000005,7.5
27.6000004,1.20000005,8.0
27.6000004,1.20000005,8.5
27.6000004,1.20000005,9.0
27.6000004,1.20000005,9.5
27.6000004,1.20000005,10.0
27.6000004,1.20000005,10.5
27.6000004,1.20000005,11.0
27.6000004,1.20000005,11.5
27.6000004,1.20000005,12.0
27.6000004,1.20000005,12.5
27.6000004,1.20000005,13.0
27.6000004,1.20000005,13.5
27.6000004,1.20000005,14.0
27.6000004,1.20000005,14.5
28.2000008,0.0,0.0
28.2000008,0.600000024,0.0
28.2000008,0.0,0.5
28.2000008,0.600000024,0.5
28.2000008,0.0,1.0
28.2000008,0.600000024,1.0
28.2000008,0.0,1.5
28.2000008,0.600000024,1.5
28.2000008,0.0,2.0
28.2000008,0.600000024,2.0
28.2000008,0.0,2.5
28.2000008,0.600000024,2.5
28.2000008,0.0,3.0
28.2000008,0.600000024,3.0
28.2000008,0.0,3.5
28.2000008,0.600000024,3.5
28.2000008,0.0,4.0
28.2000008,0.600000024,4.0
28.2000008,0.0,4.5
28.2000008,0.600000024,4.5
28.2000008,0.0,5.0
28.2000008,0.600000024,5.0
28.2000008,0.0,5.5
28.2000008,0.600000024,5.5
28.2000008,0.0,6.0
28.2000008,0.600000024,6.0
28.2000008,0.0,6.5
28.2000008,0.600000024,6.5
28.2000008,0.0,7.0
28.2000008,0.600000024,7.0
28.2000008,0.0,7.5
28.2000008,0.600000024,7.5
28.2000008,0.0,8.0
28.2000008,0.600000024,8.0
28.2000008,0.0,8.5
28.2000008,0.600000024,8.5
28.2000008,0.0,9.0
28.2000008,0.600000024,9.0
28.2000008,0.0,9.5
28.2000008,0.600000024,9.5
28.2000008,0.0,10.0
28.2000008,0.600000024,10.0
28.2000008,0.0,10.5
28.2000008,0.600000024,10.5
28.2000008,0.0,11.0
28.2000008,0.600000024,11.0
28.2000008,0.0,11.5
28.2000008,0.600000024,11.5
28.2000008,0.0,12.0
28.2000008,0.600000024,12.0
28.2000008,0.0,12.5
28.2000008,0.600000024,12.5
28.2000008,0.0,13.0
28.2000008,0.600000024,13.0
28.2000008,0.0,13.5
28.2000008,0.600000024,13.5
28.2000008,0.0,14.0
28.2000008,0.600000024,14.0
28.2000008,0.0,14.5
28.2000008,0.600000024,14.5
19.7999992,9.0,0.0
19.7999992,9.0,0.5
19.7999992,9.0,1.0
19.7999992,9.0,1.5
19.7999992,9.0,2.0
19.7999992,9.0,2.5
19.7999992,9.0,3.0
19.7999992,9.0,3.5
19.7999992,9.0,4.0
19.7999992,9.0,4.5
19.7999992,9.0,5.0
19.7999992,9.0,5.5
19.7999992,9.0,6.0
19.7999992,9.0,6.5
19.7999992,9.0,7.0
19.7999992,9.0,7.5
19.7999992,9.0,8.0
19.7999992,9.0,8.5
19.7999992,9.0,9.0
19.7999992,9.0,9.5
19.7999992,9.0,10.0
19.7999992,9.0,10.5
19.7999992,9.0,11.0
19.7999992,9.0,11.5
19.7999992,9.0,12.0
19.7999992,9.0,12.5
19.7999992,9.0,13.0
19.7999992,9.0,13.5
19.7999992,9.0,14.0
19.7999992,9.0,14.5
25.7999992,3.0,0.0
25.7999992,3.0,0.5
25.7999992,3.0,1.0
25.7999992,3.0,1.5
25.7999992,3.0,2.0
25.7999992,3.0,2.5
25.7999992,3.0,3.0
25.7999992,3.0,3.5
25.7999992,3.0,4.0
25.7999992,3.0,4.5
25.7999992,3.0,5.0
25.7999992,3.0,5.5
25.7999992,3.0,6.0
25.7999992,3.0,6.5
25.7999992,3.0,7.0
25.7999992,3.0,7.5
25.7999992,3.0,8.0
25.7999992,3.0,8.5
25.7999992,3.0,9.0
25.7999992,3.0,9.5
25.7999992,3.0,10.0
25.7999992,3.0,10.5
25.7999992,3.0,11.0
25.7999992,3.0,11.5
